customer_id,gender,age,city,customer_segment,signup_date,contract_type,payment_method,monthly_charge,login_count,support_tickets,avg_session_minutes,monthly_usage,last_login_date,tenure_months
CUST00216,Male,25,Hyderabad,Basic,2022-12-12,Monthly,UPI,2237.46,13,3,48.7,76.7,2025-06-11,45
CUST00217,Female,23,Chennai,Standard,2025-02-14,Monthly,Auto Pay,4415.54,15,4,32.0,57.5,2025-08-06,18
CUST00218,Male,27,Delhi,Standard,2021-11-12,Annual,Credit Card,1410.05,13,1,13.8,8.1,2025-09-19,58
CUST00219,Male,48,Kolkata,Standard,2021-02-20,Monthly,Credit Card,739.04,5,1,28.0,9.0,2026-05-23,67
CUST00220,Male,55,Delhi,Standard,2021-02-27,Annual,Credit Card,3346.56,11,3,16.4,5.8,2025-05-16,67
CUST00221,Female,24,Hyderabad,Standard,2025-03-22,Monthly,UPI,3074.32,8,5,58.1,117.0,2025-01-04,17
CUST00222,Male,43,Bengaluru,Standard,2021-04-24,Quarterly,Debit Card,898.74,22,3,71.8,19.2,2025-12-14,65
CUST00223,Female,28,Delhi,Basic,2022-10-11,Monthly,UPI,907.22,15,5,48.7,94.5,2025-05-06,47
CUST00224,Female,57,Bengaluru,Standard,2021-03-16,Monthly,Debit Card,1330.8,14,2,48.5,108.4,2025-12-24,66
CUST00225,Male,19,Hyderabad,Basic,2022-11-09,Quarterly,UPI,2409.96,13,0,19.3,79.9,2026-06-15,46
CUST00226,Male,26,Mumbai,Basic,2024-12-18,Monthly,Auto Pay,4358.15,9,3,15.8,20.4,2025-10-26,20
CUST00227,Female,28,Bengaluru,Basic,2023-07-28,Monthly,UPI,3783.68,9,1,53.8,77.3,2025-03-16,37
CUST00228,Male,56,Pune,Standard,2025-04-20,Monthly,Auto Pay,3284.43,18,0,13.2,11.7,2025-08-09,16
CUST00229,Male,19,Pune,Basic,2025-03-09,Quarterly,Auto Pay,4913.1,11,2,59.2,7.3,2025-07-15,18
CUST00230,Male,60,Hyderabad,Basic,2022-09-23,Annual,Credit Card,2386.17,14,3,60.8,57.1,2026-07-30,47
CUST00231,Female,59,Kolkata,Premium,2025-09-02,Monthly,Debit Card,1644.04,13,2,42.7,32.7,2026-06-09,12
CUST00232,Female,47,Delhi,Basic,2021-02-21,Annual,Debit Card,2471.74,13,2,14.6,100.7,2026-03-18,67
CUST00233,Male,56,Bengaluru,Basic,2021-02-11,Annual,Credit Card,4596.92,8,2,54.5,11.5,2025-10-12,67
CUST00234,Male,55,Pune,Basic,2025-01-29,Monthly,Auto Pay,3333.41,13,3,23.2,14.5,2025-07-16,19
CUST00235,Male,33,Chennai,Basic,2023-05-15,Monthly,UPI,4016.08,16,5,76.6,36.2,2026-02-03,40
CUST00236,Male,39,Delhi,Premium,2022-02-02,Annual,Debit Card,4077.59,15,0,56.8,34.1,2025-05-18,55
CUST00237,Male,66,Mumbai,Standard,2024-01-05,Annual,Net Banking,356.29,10,2,57.7,47.5,2026-03-31,32
CUST00238,Male,49,Chennai,Basic,2021-09-04,Annual,Auto Pay,3663.28,10,0,75.8,38.5,2025-06-20,60
CUST00239,Male,66,Mumbai,Standard,2021-06-22,Quarterly,Debit Card,1216.56,16,2,57.6,81.1,2026-08-02,63
CUST00240,Male,52,Bengaluru,Premium,2021-06-07,Monthly,UPI,1363.02,20,1,9.7,118.5,2026-05-06,63
CUST00241,Male,54,Bengaluru,Premium,2023-02-17,Monthly,Debit Card,1117.74,15,3,65.8,42.6,2025-10-07,43
CUST00242,Female,55,Delhi,Standard,2021-10-05,Monthly,Credit Card,2769.23,15,0,17.2,106.9,2026-08-20,59
CUST00243,Male,18,Delhi,Standard,2021-11-08,Monthly,UPI,2870.41,13,1,18.1,44.5,2025-04-28,58
CUST00244,Female,61,Pune,Basic,2022-10-08,Monthly,Credit Card,1026.18,11,1,68.3,90.2,2025-07-15,47
CUST00245,Female,45,Pune,Basic,2025-05-17,Annual,UPI,2564.64,16,1,66.3,46.9,2025-01-01,15
CUST00246,Male,20,Hyderabad,Basic,2025-09-18,Monthly,UPI,1401.95,11,5,13.0,110.1,2026-08-03,11
CUST00247,Female,22,Bengaluru,Basic,2025-05-29,Monthly,UPI,4056.12,16,1,63.4,89.5,2026-04-30,15
CUST00248,Male,24,Hyderabad,Standard,2024-09-04,Monthly,Net Banking,4742.37,7,1,22.5,48.6,2026-07-22,24
CUST00249,Female,42,Chennai,Basic,2024-04-02,Monthly,Credit Card,4789.31,12,0,42.4,28.1,2026-08-06,29
CUST00250,Female,21,Bengaluru,Standard,2023-06-26,Monthly,Auto Pay,1147.93,7,2,85.6,84.1,2026-01-23,38
CUST00251,Male,37,Kolkata,Standard,2022-09-03,Monthly,Net Banking,1077.82,9,1,56.5,78.6,2026-07-03,48
CUST00252,Female,48,Delhi,Standard,2022-09-18,Annual,Net Banking,1638.47,10,1,13.2,3.5,2026-02-06,48
CUST00253,Male,41,Hyderabad,Basic,2024-05-30,Annual,Debit Card,4673.08,14,1,50.0,37.4,2025-01-05,27
CUST00254,Female,18,Chennai,Standard,2023-06-11,Monthly,Auto Pay,2161.15,13,3,82.6,55.6,2025-11-05,39
CUST00255,Male,67,Kolkata,Basic,2025-04-23,Monthly,Auto Pay,562.02,12,3,85.1,71.6,2026-02-03,16
CUST00256,Male,67,Bengaluru,Basic,2023-01-16,Quarterly,Debit Card,3208.21,13,3,75.4,41.5,2025-12-26,44
CUST00257,Female,54,Mumbai,Basic,2024-10-15,Annual,Auto Pay,493.03,14,0,89.9,11.6,2026-03-07,22
CUST00258,Female,30,Mumbai,Basic,2024-12-08,Monthly,Debit Card,2158.54,10,5,10.5,61.3,2025-11-04,21
CUST00259,Female,55,Mumbai,Standard,2022-12-31,Quarterly,Net Banking,1733.87,11,1,24.9,5.4,2025-04-15,44
CUST00260,Male,42,Hyderabad,Standard,2021-07-11,Quarterly,Debit Card,4315.23,9,1,48.8,44.4,2025-06-17,62
CUST00261,Female,69,Pune,Basic,2025-12-24,Quarterly,Auto Pay,3600.03,11,2,11.2,49.8,2025-03-30,8
CUST00262,Female,33,Hyderabad,Standard,2024-01-08,Quarterly,UPI,1643.45,10,1,48.3,112.1,2025-12-27,32
CUST00263,Female,45,Pune,Basic,2021-08-09,Monthly,Net Banking,540.61,12,1,65.4,4.4,2025-10-21,61
CUST00264,Female,22,Mumbai,Basic,2023-03-12,Quarterly,Credit Card,1765.5,12,1,29.6,108.7,2025-11-02,42
CUST00265,Female,25,Pune,Basic,2023-02-26,Monthly,UPI,826.14,15,0,47.7,99.0,2026-01-29,42
CUST00266,Male,68,Pune,Basic,2021-11-15,Annual,UPI,602.91,10,2,41.0,45.3,2025-11-08,58
CUST00267,Male,33,Bengaluru,Premium,2023-04-13,Monthly,Debit Card,1310.32,13,0,14.2,76.4,2025-01-14,41
CUST00268,Male,59,Bengaluru,Basic,2025-06-20,Monthly,Credit Card,1609.11,10,1,53.9,81.8,2025-11-27,14
CUST00269,Male,56,Kolkata,Standard,2021-03-05,Monthly,Credit Card,1544.39,13,1,24.1,100.3,2025-03-31,66
CUST00270,Female,29,Mumbai,Standard,2024-09-26,Quarterly,Credit Card,4451.7,7,3,26.3,94.0,2025-01-10,23
CUST00271,Male,69,Kolkata,Premium,2023-03-24,Monthly,Net Banking,2745.63,9,2,71.3,11.7,2025-10-07,41
CUST00272,Female,23,Delhi,Standard,2023-06-17,Monthly,Debit Card,1608.0,15,2,18.3,97.8,2026-01-31,39
CUST00273,Male,43,Pune,Standard,2024-02-27,Monthly,Credit Card,3041.8,13,1,32.4,119.6,2026-06-09,30
CUST00274,Female,41,Chennai,Standard,2025-10-12,Annual,Auto Pay,1461.22,12,3,88.8,118.9,2025-06-10,10
CUST00275,Male,49,Delhi,Standard,2024-02-08,Monthly,Auto Pay,2873.58,13,4,10.5,59.1,2025-02-26,31
CUST00276,Female,34,Delhi,Premium,2024-04-25,Monthly,UPI,3238.65,13,2,40.5,1.3,2025-04-12,28
CUST00277,Male,37,Mumbai,Standard,2025-03-03,Monthly,Net Banking,2643.2,9,3,76.5,54.3,2025-06-27,18
CUST00278,Male,27,Kolkata,Premium,2023-10-14,Quarterly,UPI,3157.7,12,2,26.7,109.9,2025-10-23,35
CUST00279,Female,55,Delhi,Basic,2024-12-13,Monthly,Credit Card,2948.21,17,2,68.9,58.4,2026-05-23,20
CUST00280,Female,66,Delhi,Basic,2023-02-14,Monthly,Auto Pay,3354.87,10,6,21.2,16.6,2025-01-08,43
CUST00281,Female,39,Mumbai,Premium,2024-02-15,Annual,Auto Pay,2414.59,20,0,15.6,77.8,2026-06-21,30
CUST00282,Female,43,Bengaluru,Premium,2024-04-23,Annual,Credit Card,4328.39,12,2,55.0,33.8,2025-05-04,28
CUST00283,Female,30,Hyderabad,Basic,2024-03-02,Monthly,Credit Card,2073.74,12,4,50.1,79.2,2026-02-20,30
CUST00284,Female,64,Kolkata,Premium,2025-10-01,Annual,Credit Card,1165.71,13,2,41.3,41.1,2026-03-20,11
CUST00285,Male,23,Mumbai,Standard,2023-07-17,Annual,Net Banking,991.57,12,3,39.0,39.0,2025-01-08,38
CUST00286,Male,24,Hyderabad,Standard,2022-12-29,Monthly,Auto Pay,1570.8,12,2,17.7,110.7,2026-02-01,44
CUST00287,Female,20,Kolkata,Standard,2021-04-09,Annual,UPI,1285.4,13,1,79.3,23.0,2026-05-02,65
CUST00288,Female,62,Pune,Standard,2022-04-15,Monthly,UPI,1505.41,16,2,58.1,73.7,2025-11-22,53
CUST00289,Female,61,Pune,Standard,2025-09-02,Annual,UPI,3958.49,8,6,5.2,109.5,2025-05-25,12
CUST00290,Male,55,Pune,Basic,2021-04-26,Monthly,Auto Pay,1114.72,16,0,14.9,55.5,2025-03-25,65
CUST00291,Female,28,Hyderabad,Basic,2021-10-04,Monthly,Debit Card,3526.78,7,3,26.3,49.4,2025-08-26,59
CUST00292,Female,31,Delhi,Standard,2025-07-08,Monthly,Net Banking,3143.52,6,1,21.8,78.4,2026-03-14,13
CUST00293,Female,61,Bengaluru,Basic,2023-04-13,Monthly,Auto Pay,4119.52,16,2,88.2,85.6,2026-04-24,41
CUST00294,Male,41,Delhi,Standard,2022-06-11,Annual,Net Banking,867.9,10,0,34.6,42.3,2026-05-18,51
CUST00295,Male,69,Mumbai,Basic,2022-06-23,Monthly,Net Banking,1629.93,15,2,53.8,39.9,2025-12-10,51
CUST00296,Male,61,Pune,Standard,2021-11-28,Quarterly,Auto Pay,4036.27,15,1,14.8,43.8,2026-07-09,57
CUST00297,Male,61,Pune,Standard,2024-11-29,Annual,Credit Card,1584.41,10,2,14.1,15.5,2025-09-09,21
CUST00298,Male,49,Kolkata,Standard,2022-09-15,Monthly,UPI,1938.0,15,2,6.7,55.2,2026-08-17,48
CUST00299,Female,59,Mumbai,Premium,2025-08-03,Annual,Net Banking,2206.94,11,3,63.0,15.8,2026-01-11,13
CUST00300,Female,41,Chennai,Standard,2021-12-22,Annual,Credit Card,1846.97,12,3,9.4,106.9,2026-04-07,57
CUST00301,Male,61,Delhi,Standard,2022-11-08,Monthly,Debit Card,1327.04,15,5,49.2,103.9,2026-06-21,46
CUST00302,Female,29,Delhi,Basic,2021-06-08,Quarterly,Debit Card,547.43,5,0,69.0,110.9,2025-11-25,63
CUST00303,Female,20,Bengaluru,Standard,2024-05-05,Monthly,Credit Card,2487.65,6,3,38.7,66.6,2025-01-08,28
CUST00304,Female,48,Mumbai,Basic,2024-10-21,Monthly,Debit Card,3964.77,13,2,55.7,25.3,2025-05-23,22
CUST00305,Female,55,Delhi,Basic,2022-08-31,Monthly,UPI,347.8,11,2,23.2,116.3,2025-03-23,48
CUST00306,Male,60,Hyderabad,Basic,2024-09-30,Monthly,Net Banking,3148.27,12,3,28.0,111.1,2026-05-08,23
CUST00307,Female,37,Chennai,Standard,2021-03-16,Annual,UPI,2539.63,13,1,73.5,99.0,2026-04-24,66
CUST00308,Male,27,Bengaluru,Basic,2022-12-26,Quarterly,Credit Card,4048.61,17,1,52.9,29.6,2025-06-17,44
CUST00309,Female,31,Delhi,Basic,2023-09-13,Monthly,UPI,432.59,17,2,65.2,93.8,2026-05-06,36
CUST00310,Female,68,Hyderabad,Standard,2023-12-26,Monthly,Net Banking,2743.01,19,2,77.5,30.6,2026-06-24,32
CUST00311,Male,51,Kolkata,Standard,2023-12-08,Quarterly,Net Banking,2939.75,10,3,50.7,71.2,2025-11-07,33
CUST00312,Female,37,Hyderabad,Standard,2024-12-21,Quarterly,Net Banking,3301.59,16,0,9.5,114.1,2025-03-03,20
CUST00313,Female,46,Delhi,Premium,2022-09-13,Annual,UPI,2981.54,14,2,87.2,37.0,2026-05-12,48
CUST00314,Female,39,Kolkata,Premium,2021-10-03,Monthly,UPI,4627.48,15,2,12.2,14.7,2025-09-09,59
CUST00315,Male,54,Kolkata,Premium,2021-04-25,Annual,Debit Card,2063.76,17,2,8.8,31.4,2025-05-13,65
CUST00316,Female,38,Kolkata,Standard,2021-05-09,Monthly,UPI,3178.29,14,6,77.8,85.7,2025-07-03,64
CUST00317,Female,42,Mumbai,Basic,2023-10-29,Monthly,Debit Card,1847.18,12,3,20.8,32.5,2025-09-13,34
CUST00318,Male,18,Pune,Premium,2021-10-25,Monthly,Net Banking,3993.13,14,1,79.6,43.8,2026-06-10,59
CUST00319,Male,54,Bengaluru,Premium,2022-10-05,Monthly,Auto Pay,1060.01,13,1,50.1,96.5,2026-02-11,47
CUST00320,Male,68,Pune,Basic,2023-10-06,Monthly,Debit Card,4383.86,14,2,71.1,119.0,2026-01-10,35
CUST00321,Female,31,Kolkata,Basic,2025-09-13,Monthly,Debit Card,926.5,11,1,87.9,13.3,2026-06-08,11
CUST00322,Female,25,Delhi,Standard,2023-07-31,Annual,Debit Card,970.74,15,1,10.3,16.7,2026-08-30,37
CUST00323,Male,54,Chennai,Standard,2021-06-29,Annual,UPI,4268.06,14,1,74.9,1.1,2026-07-29,62
CUST00324,Male,38,Kolkata,Basic,2022-07-19,Monthly,Debit Card,2424.14,8,1,27.4,114.1,2026-03-31,50
CUST00325,Male,42,Bengaluru,Basic,2021-12-02,Annual,Auto Pay,3829.25,15,2,55.1,37.9,2025-08-01,57
CUST00326,Male,22,Bengaluru,Standard,2024-09-15,Monthly,Auto Pay,4144.17,9,0,7.9,72.7,2025-04-09,23
CUST00327,Female,30,Bengaluru,Standard,2021-02-09,Monthly,Net Banking,4547.79,10,2,29.6,9.4,2025-07-08,67
CUST00328,Female,58,Chennai,Basic,2023-08-08,Monthly,Debit Card,2150.64,8,2,27.6,12.8,2025-04-21,37
CUST00329,Male,61,Mumbai,Basic,2022-06-10,Monthly,Auto Pay,3475.75,21,0,38.3,109.1,2025-12-15,51
CUST00330,Male,46,Chennai,Premium,2022-08-14,Annual,Debit Card,4063.95,9,2,19.3,55.9,2026-07-27,49
CUST00331,Male,50,Pune,Basic,2024-03-01,Quarterly,Auto Pay,2928.68,9,2,78.7,7.8,2025-07-30,30
CUST00332,Female,19,Chennai,Standard,2024-06-23,Quarterly,Debit Card,599.44,17,2,35.0,36.3,2025-03-09,26
CUST00333,Male,56,Delhi,Basic,2024-05-29,Quarterly,Credit Card,650.4,7,3,12.9,19.9,2026-02-05,27
CUST00334,Male,61,Pune,Basic,2021-11-21,Annual,Credit Card,4357.55,10,5,74.3,89.5,2025-08-16,58
CUST00335,Male,55,Kolkata,Basic,2024-07-13,Monthly,Net Banking,3268.14,9,2,82.5,22.4,2025-05-22,25
CUST00336,Male,21,Chennai,Standard,2022-01-04,Monthly,UPI,2012.49,13,1,57.3,93.2,2026-02-15,56
CUST00337,Female,19,Mumbai,Standard,2023-07-06,Annual,Net Banking,2923.91,12,1,36.4,104.8,2025-03-24,38
CUST00338,Female,51,Hyderabad,Basic,2025-06-23,Monthly,UPI,808.59,9,2,67.2,104.5,2025-09-06,14
CUST00339,Male,45,Hyderabad,Standard,2023-03-03,Quarterly,Debit Card,4295.26,14,0,5.3,4.7,2025-04-02,42
CUST00340,Male,65,Chennai,Basic,2022-05-08,Quarterly,Net Banking,4902.23,13,2,26.5,46.1,2026-06-16,52
CUST00341,Male,53,Pune,Basic,2024-06-25,Monthly,Credit Card,1850.59,13,0,53.5,110.2,2026-05-22,26
CUST00342,Male,49,Delhi,Basic,2022-10-23,Monthly,Net Banking,2774.7,12,2,26.6,105.9,2026-05-01,46
CUST00343,Female,32,Bengaluru,Standard,2024-04-01,Monthly,Net Banking,4680.57,9,3,19.5,29.6,2025-02-01,29
CUST00344,Female,20,Mumbai,Basic,2022-01-07,Annual,Auto Pay,785.17,10,1,72.3,102.0,2025-01-29,56
CUST00345,Female,41,Chennai,Standard,2023-10-09,Monthly,Auto Pay,1803.71,9,0,10.1,27.5,2025-06-21,35
CUST00346,Female,51,Hyderabad,Basic,2021-11-11,Monthly,Debit Card,4929.5,11,2,83.1,80.6,2026-07-24,58
CUST00347,Male,33,Mumbai,Basic,2021-04-03,Annual,Net Banking,4072.45,10,1,17.1,56.8,2026-06-24,65
CUST00348,Male,32,Kolkata,Standard,2023-01-08,Monthly,Credit Card,3653.72,12,5,5.3,106.7,2026-06-05,44
CUST00349,Female,29,Chennai,Basic,2023-01-31,Monthly,Auto Pay,1180.2,16,1,47.6,32.1,2025-12-04,43
CUST00350,Male,32,Pune,Premium,2022-02-11,Quarterly,Debit Card,3300.83,10,2,88.4,10.4,2026-03-26,55
CUST00351,Female,66,Bengaluru,Standard,2021-01-18,Quarterly,Net Banking,1785.46,8,3,51.2,7.7,2026-02-16,68
CUST00352,Female,54,Chennai,Standard,2023-03-25,Quarterly,Debit Card,2010.28,6,1,77.6,31.7,2025-06-13,41
CUST00353,Female,23,Hyderabad,Standard,2024-02-18,Monthly,Net Banking,993.75,12,3,42.3,19.2,2025-01-24,30
CUST00354,Male,55,Pune,Standard,2021-03-16,Monthly,UPI,1092.52,17,3,88.4,29.9,2025-09-19,66
CUST00355,Male,24,Chennai,Standard,2023-07-14,Annual,Net Banking,3305.69,12,1,25.8,28.1,2026-05-03,38
CUST00356,Male,24,Chennai,Basic,2025-08-30,Monthly,UPI,4954.43,13,1,84.2,35.6,2025-08-21,12
CUST00357,Male,45,Pune,Standard,2023-10-23,Annual,UPI,3160.59,13,1,5.9,108.9,2025-09-27,34
CUST00358,Male,57,Delhi,Basic,2023-05-06,Quarterly,Credit Card,1107.39,15,1,72.9,118.1,2026-02-15,40
CUST00359,Male,23,Kolkata,Basic,2021-01-06,Monthly,UPI,3814.87,14,2,17.7,1.5,2026-02-17,68
CUST00360,Male,31,Chennai,Basic,2021-04-21,Monthly,UPI,2453.2,14,1,20.2,91.5,2026-07-05,65
CUST00361,Female,61,Hyderabad,Standard,2025-08-27,Quarterly,Credit Card,782.51,11,0,15.8,10.3,2026-08-29,12
CUST00362,Female,25,Chennai,Premium,2021-06-17,Monthly,Net Banking,3047.12,9,2,13.8,83.5,2025-09-16,63
CUST00363,Male,55,Mumbai,Basic,2022-08-20,Quarterly,Net Banking,2336.34,11,1,53.5,90.2,2025-10-23,49
CUST00364,Female,23,Hyderabad,Basic,2021-03-14,Monthly,Debit Card,4472.77,6,3,27.7,22.6,2025-06-16,66
CUST00365,Female,45,Mumbai,Standard,2024-07-16,Quarterly,UPI,3199.31,5,2,8.8,117.2,2025-08-19,25
CUST00366,Male,69,Chennai,Premium,2023-07-26,Monthly,UPI,4809.65,10,3,16.3,47.1,2026-07-10,37
CUST00367,Female,60,Pune,Basic,2024-04-16,Monthly,Debit Card,2175.37,11,4,48.6,86.5,2025-09-28,28
CUST00368,Female,36,Hyderabad,Basic,2021-02-04,Monthly,Auto Pay,1357.7,17,1,11.5,27.5,2026-08-05,67
CUST00369,Female,22,Pune,Premium,2022-01-03,Monthly,Credit Card,3489.88,10,2,56.7,79.5,2026-05-01,56
CUST00370,Female,22,Delhi,Premium,2022-12-29,Quarterly,UPI,4937.77,9,1,26.1,84.3,2025-07-16,44
CUST00371,Male,36,Delhi,Basic,2023-06-10,Monthly,Credit Card,392.15,12,2,19.4,64.2,2026-06-30,39
CUST00372,Female,43,Bengaluru,Standard,2024-06-12,Annual,UPI,1270.54,19,0,73.3,105.4,2025-08-13,27
CUST00373,Male,58,Chennai,Standard,2021-12-15,Monthly,Auto Pay,4152.12,19,1,71.7,77.6,2025-12-01,57
CUST00374,Male,45,Hyderabad,Basic,2024-04-28,Monthly,Net Banking,2548.27,17,2,25.0,5.0,2025-06-24,28
CUST00375,Male,56,Mumbai,Premium,2022-06-03,Annual,Net Banking,1532.52,11,2,22.7,19.2,2026-07-15,51
CUST00376,Male,65,Hyderabad,Standard,2021-05-05,Monthly,Net Banking,3727.4,15,2,35.0,45.9,2025-09-24,64
CUST00377,Male,35,Bengaluru,Basic,2025-08-14,Monthly,UPI,2346.31,14,2,75.5,114.7,2025-11-14,12
CUST00378,Male,21,Delhi,Basic,2021-10-15,Monthly,Auto Pay,1436.42,12,2,48.4,40.0,2025-06-03,59
CUST00379,Male,49,Pune,Basic,2024-07-11,Monthly,Debit Card,364.84,5,5,75.1,117.2,2025-10-24,26
CUST00380,Female,21,Bengaluru,Basic,2021-04-21,Annual,Auto Pay,2058.4,14,4,20.6,23.2,2025-01-23,65
CUST00381,Female,38,Pune,Standard,2025-06-09,Annual,UPI,3820.43,13,2,23.0,115.1,2026-05-16,14
CUST00382,Male,25,Hyderabad,Basic,2021-05-11,Monthly,Auto Pay,3368.61,10,3,42.2,93.0,2026-06-09,64
CUST00383,Male,29,Hyderabad,Basic,2023-10-31,Annual,Auto Pay,4448.51,10,0,41.0,55.3,2025-12-19,34
CUST00384,Female,31,Pune,Basic,2023-11-17,Monthly,Debit Card,3282.08,8,2,7.9,111.6,2026-04-10,33
CUST00385,Female,49,Bengaluru,Standard,2022-01-19,Monthly,Credit Card,368.85,10,2,31.1,9.8,2025-02-03,56
CUST00386,Female,43,Chennai,Basic,2023-06-27,Annual,Auto Pay,4321.34,15,3,82.4,14.1,2025-11-07,38
CUST00387,Male,18,Mumbai,Basic,2025-04-02,Monthly,Auto Pay,4512.15,15,2,81.3,5.7,2025-03-18,17
CUST00388,Female,57,Pune,Basic,2023-05-30,Quarterly,Net Banking,4916.77,15,0,89.1,26.0,2026-04-04,39
CUST00389,Male,31,Pune,Premium,2021-07-28,Annual,Auto Pay,4403.83,15,2,72.2,95.1,2025-07-21,62
CUST00390,Female,59,Hyderabad,Basic,2022-12-31,Monthly,Debit Card,1617.78,11,2,78.4,97.1,2025-07-28,44
CUST00391,Male,61,Delhi,Standard,2022-03-31,Monthly,Net Banking,3634.71,20,4,66.4,85.8,2025-07-04,53
CUST00392,Male,48,Mumbai,Standard,2024-04-27,Annual,Debit Card,1295.84,12,1,27.8,26.4,2026-07-19,28
CUST00393,Female,18,Pune,Basic,2022-12-07,Quarterly,Net Banking,3281.75,13,1,89.3,86.0,2025-08-30,45
CUST00394,Female,18,Chennai,Standard,2021-09-29,Monthly,Auto Pay,402.33,17,3,53.3,9.8,2025-05-31,59
CUST00395,Male,60,Mumbai,Basic,2024-06-19,Monthly,UPI,3277.33,12,1,49.5,60.2,2026-05-13,26
CUST00396,Male,63,Pune,Standard,2021-12-23,Quarterly,Auto Pay,2563.78,10,5,85.1,65.1,2025-05-16,57
CUST00397,Male,25,Bengaluru,Standard,2024-08-13,Monthly,Credit Card,2966.49,9,1,71.4,56.2,2025-08-22,24
CUST00398,Female,41,Chennai,Standard,2022-11-12,Annual,UPI,3839.57,19,2,73.8,45.7,2025-09-15,46
CUST00399,Female,67,Mumbai,Basic,2025-11-17,Monthly,UPI,658.82,19,2,57.9,31.7,2025-07-16,9
CUST00400,Male,40,Mumbai,Premium,2023-10-30,Monthly,Auto Pay,1651.97,14,2,56.3,109.6,2025-10-26,34
CUST00401,Female,39,Chennai,Basic,2021-06-17,Quarterly,Net Banking,3273.42,11,2,72.9,37.7,2026-04-14,63
CUST00402,Female,26,Pune,Basic,2024-10-02,Annual,Credit Card,1978.41,7,1,31.2,22.0,2025-10-14,23
CUST00403,Female,59,Hyderabad,Standard,2024-01-15,Quarterly,Net Banking,3363.31,17,1,87.8,40.1,2025-01-24,31
CUST00404,Male,31,Pune,Standard,2021-08-22,Monthly,Net Banking,543.8,13,1,32.3,15.5,2026-01-19,61
CUST00405,Female,48,Hyderabad,Basic,2023-11-12,Monthly,Auto Pay,3048.81,14,4,38.1,110.2,2025-06-22,34
CUST00406,Female,26,Kolkata,Premium,2025-05-20,Monthly,UPI,440.98,10,1,52.4,45.2,2025-04-17,15
CUST00407,Male,39,Delhi,Basic,2021-07-26,Monthly,Net Banking,2743.8,10,1,5.9,111.7,2026-07-02,62
CUST00408,Male,41,Bengaluru,Premium,2021-07-17,Monthly,Debit Card,2423.56,9,2,87.9,40.5,2025-11-03,62
CUST00409,Male,38,Bengaluru,Standard,2022-11-11,Monthly,UPI,4934.9,12,1,74.5,19.0,2026-08-29,46
CUST00410,Male,47,Delhi,Basic,2021-10-09,Quarterly,UPI,4590.12,17,0,51.3,25.3,2026-07-15,59
CUST00411,Male,23,Kolkata,Basic,2022-04-14,Monthly,Credit Card,3231.27,5,4,35.9,47.7,2025-07-13,53
CUST00412,Female,34,Bengaluru,Basic,2025-08-25,Annual,Auto Pay,2773.91,9,2,30.3,47.0,2026-04-08,12
CUST00413,Female,23,Delhi,Basic,2024-07-05,Quarterly,Credit Card,1598.4,12,1,15.4,27.7,2025-09-22,26
CUST00414,Male,50,Chennai,Basic,2023-02-13,Monthly,Credit Card,2341.55,14,3,13.8,6.6,2026-02-23,43
CUST00415,Male,31,Chennai,Basic,2021-10-05,Monthly,Net Banking,2713.67,6,3,7.7,90.6,2026-04-02,59
CUST00416,Female,50,Bengaluru,Basic,2024-07-15,Monthly,Auto Pay,3168.46,16,6,34.8,116.0,2026-05-17,25
CUST00417,Female,21,Delhi,Standard,2022-07-14,Quarterly,Auto Pay,1943.08,11,4,23.6,107.2,2025-02-02,50
CUST00418,Male,60,Pune,Standard,2023-04-18,Monthly,UPI,4245.0,13,4,73.5,108.3,2025-08-20,41
CUST00419,Female,48,Bengaluru,Basic,2024-12-11,Monthly,Debit Card,4381.21,13,3,31.6,92.5,2026-02-26,20
CUST00420,Male,69,Pune,Standard,2023-11-11,Monthly,Net Banking,3458.09,9,3,17.7,50.5,2025-04-17,34
CUST00421,Female,25,Pune,Standard,2021-01-02,Quarterly,Auto Pay,4310.12,20,1,35.1,70.0,2026-05-29,68
CUST00422,Male,41,Delhi,Premium,2025-03-19,Quarterly,Debit Card,3434.06,12,0,33.1,25.6,2025-06-10,17
CUST00423,Male,47,Delhi,Basic,2025-10-20,Annual,Auto Pay,2195.32,12,3,25.6,17.8,2025-08-04,10
CUST00424,Female,18,Pune,Standard,2022-10-01,Monthly,Credit Card,3716.95,10,5,21.8,119.5,2026-06-05,47
CUST00425,Male,58,Mumbai,Standard,2023-02-06,Annual,Net Banking,3545.09,12,1,13.8,89.7,2025-07-30,43
CUST00426,Male,31,Delhi,Standard,2022-08-09,Monthly,Credit Card,3053.77,9,2,57.4,27.5,2025-12-15,49
CUST00427,Male,56,Pune,Basic,2023-09-29,Quarterly,Net Banking,1750.47,13,1,81.4,8.2,2026-07-07,35
CUST00428,Female,38,Chennai,Basic,2021-12-17,Monthly,UPI,630.42,11,2,32.6,34.8,2026-02-13,57
CUST00429,Female,32,Pune,Standard,2021-01-17,Monthly,Net Banking,1252.26,10,1,81.7,105.2,2025-03-19,68
CUST00430,Male,52,Delhi,Basic,2022-06-29,Monthly,Credit Card,2472.21,5,2,77.0,114.7,2026-08-06,50
CUST00431,Female,28,Delhi,Standard,2025-06-11,Monthly,Net Banking,3633.7,11,4,17.5,9.8,2026-08-10,14
